title,doi,pmid,pmcid,journal,issn,publisher,container_title,first_author,publication_date,publication_tier,paper_url,accession,repository,dataset_url,downloadable,download_status,total_size_bytes,file_count,file_manifest,species,is_human,cancer_type_raw,cancer_type,cancer_subtype,tissue,patient_count,sample_count,section_count,cell_count,gene_panel_size,fresh_frozen_or_ffpe,xenium_panel,xenium_role,xenium_reason,paired_scrna,paired_snrna,paired_histology,paired_protein,paired_clinical,foundation_model_related,model_name,model_task,training_sample_count,training_cell_count,model_code_url,model_weights_url,training_data_public,evidence,evidence_text,confidence_score,manual_review_required,source_updated_at,first_seen_at,last_checked_at,source
Enhancing and accelerating cell type deconvolution of large-scale spatial transcriptomics slices with dual network model.,,,,,,,,,,,,S-EPMC12341680,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12341680,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.738024Z,2026-07-17T05:46:42.738025Z,biostudies
MAEST: accurately spatial domain detection in spatial transcriptomics with graph masked autoencoder.,,,,,,,,,,,,S-EPMC11886571,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC11886571,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.738015Z,2026-07-17T05:46:42.738016Z,biostudies
A machine learning one-class logistic regression model to predict stemness for single cell transcriptomics and spatial omics.,,,,,,,,,,,,S-EPMC10683105,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10683105,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.738009Z,2026-07-17T05:46:42.738009Z,biostudies
Comparison of spatial transcriptomics technologies using tumor cryosections.,,,,,,,,,,,,S-EPMC12180266,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12180266,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.738002Z,2026-07-17T05:46:42.738002Z,biostudies
Celloscope: a probabilistic model for marker-gene-driven cell type deconvolution in spatial transcriptomics data.,,,,,,,,,,,,S-EPMC10190053,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10190053,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737989Z,2026-07-17T05:46:42.737991Z,biostudies
Spatial Transcriptomics Depict Ligand-Receptor Cross-talk Heterogeneity at the Tumor-Stroma Interface in Long-Term Ovarian Cancer Survivors.,,,,,,,,,,,,S-EPMC10159916,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10159916,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737982Z,2026-07-17T05:46:42.737983Z,biostudies
Spatial transcriptomics of human colorectal cancer liver metastatic samples,,,,,,,,,,,,E-MTAB-13655,BioStudies,https://www.ebi.ac.uk/biostudies/studies/E-MTAB-13655,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737975Z,2026-07-17T05:46:42.737976Z,biostudies
Spatial transcriptomics in breast cancer: providing insight into tumor heterogeneity and promoting individualized therapy.,,,,,,,,,,,,S-EPMC11693744,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC11693744,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737968Z,2026-07-17T05:46:42.737969Z,biostudies
SMART: spatial transcriptomics deconvolution using marker-gene-assisted topic model.,,,,,,,,,,,,S-EPMC11610197,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC11610197,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737962Z,2026-07-17T05:46:42.737962Z,biostudies
RNA2seg: a generalist model for cell segmentation in image-based spatial transcriptomics.,,,,,,,,,,,,S-EPMC12934110,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12934110,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737955Z,2026-07-17T05:46:42.737955Z,biostudies
SpaceX: gene co-expression network estimation for spatial transcriptomics.,,,,,,,,,,,,S-EPMC9665869,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC9665869,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737946Z,2026-07-17T05:46:42.737946Z,biostudies
Spatial transcriptomics and scRNA-seq: decoding tumor complexity and constructing prognostic models in colorectal cancer.,,,,,,,,,,,,S-EPMC12351954,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12351954,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737939Z,2026-07-17T05:46:42.737939Z,biostudies
Imputing spatial transcriptomics through gene network constructed from protein language model.,,,,,,,,,,,,S-EPMC11455941,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC11455941,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737924Z,2026-07-17T05:46:42.737925Z,biostudies
Spatial transcriptomics analysis of zone-dependent hepatic ischemia-reperfusion injury murine model.,,,,,,,,,,,,S-EPMC9938905,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC9938905,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737916Z,2026-07-17T05:46:42.737916Z,biostudies
DeepST: identifying spatial domains in spatial transcriptomics by deep learning.,,,,,,,,,,,,S-EPMC9825193,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC9825193,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737907Z,2026-07-17T05:46:42.737907Z,biostudies
SONAR enables cell type deconvolution with spatially weighted Poisson-Gamma model for spatial transcriptomics.,,,,,,,,,,,,S-EPMC10406862,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10406862,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737898Z,2026-07-17T05:46:42.737899Z,biostudies
Spatial transcriptomics deconvolution at single-cell resolution using Redeconve.,,,,,,,,,,,,S-EPMC10692090,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10692090,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737890Z,2026-07-17T05:46:42.737890Z,biostudies
STCC enhances spatial domain detection through consensus clustering of spatial transcriptomics data.,,,,,,,,,,,,S-EPMC12129015,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12129015,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737881Z,2026-07-17T05:46:42.737881Z,biostudies
Investigating the Development of Colorectal Cancer Based on Spatial Transcriptomics.,,,,,,,,,,,,S-EPMC12470395,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12470395,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737872Z,2026-07-17T05:46:42.737873Z,biostudies
3D reconstruction of spatial transcriptomics with spatial pattern enhanced graph convolutional neural network.,,,,,,,,,,,,S-EPMC12903961,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12903961,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737858Z,2026-07-17T05:46:42.737858Z,biostudies
MNMST: topology of cell networks leverages identification of spatial domains from spatial transcriptomics data.,,,,,,,,,,,,S-EPMC11112797,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC11112797,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737850Z,2026-07-17T05:46:42.737850Z,biostudies
stAI: a deep learning-based model for missing gene imputation and cell-type annotation of spatial transcriptomics.,,,,,,,,,,,,S-EPMC11890069,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC11890069,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737842Z,2026-07-17T05:46:42.737842Z,biostudies
A Bayesian multivariate mixture model for high throughput spatial transcriptomics.,,,,,,,,,,,,S-EPMC10134739,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10134739,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737834Z,2026-07-17T05:46:42.737834Z,biostudies
scKGBERT: a knowledge-enhanced foundation model for single-cell transcriptomics.,,,,,,,,,,,,S-EPMC12642280,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12642280,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737826Z,2026-07-17T05:46:42.737826Z,biostudies
SpaLSTF: Diffusion-based generative model with BiLSTM and XCA-Transformer for spatial transcriptomics imputation.,,,,,,,,,,,,S-EPMC12912704,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12912704,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737814Z,2026-07-17T05:46:42.737814Z,biostudies
DiSTect: a Bayesian model for disease-associated gene discovery and prediction in spatial transcriptomics.,,,,,,,,,,,,S-EPMC12502917,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12502917,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737805Z,2026-07-17T05:46:42.737806Z,biostudies
Enhancing spatial domain detection in spatial transcriptomics with EnSDD.,,,,,,,,,,,,S-EPMC11494180,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC11494180,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737798Z,2026-07-17T05:46:42.737798Z,biostudies
STANCE: a unified statistical model to detect cell-type-specific spatially variable genes in spatial transcriptomics.,,,,,,,,,,,,S-EPMC11842841,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC11842841,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737787Z,2026-07-17T05:46:42.737788Z,biostudies
Spatial transcriptomics technology in cancer research.,,,,,,,,,,,,S-EPMC9606570,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC9606570,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737779Z,2026-07-17T05:46:42.737779Z,biostudies
A spatially informed matrix normal model for gene co-expression analysis in spatial transcriptomics studies.,,,,,,,,,,,,S-EPMC12693644,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12693644,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737771Z,2026-07-17T05:46:42.737771Z,biostudies
FISHFactor: a probabilistic factor model for spatial transcriptomics data with subcellular resolution.,,,,,,,,,,,,S-EPMC10176502,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10176502,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737763Z,2026-07-17T05:46:42.737763Z,biostudies
Spatial transcriptomics: a bibliometric analysis with large language model on English literatures.,,,,,,,,,,,,S-EPMC12554094,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12554094,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737755Z,2026-07-17T05:46:42.737755Z,biostudies
Nicheformer: a foundation model for single-cell and spatial omics.,,,,,,,,,,,,S-EPMC12695652,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12695652,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737746Z,2026-07-17T05:46:42.737747Z,biostudies
Innovative super-resolution in spatial transcriptomics: a transformer model exploiting histology images and spatial gene expression.,,,,,,,,,,,,S-EPMC10939304,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10939304,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737738Z,2026-07-17T05:46:42.737738Z,biostudies
FmH2ST: foundation model-based spatial transcriptomics generation from histological images.,,,,,,,,,,,,S-EPMC12418390,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12418390,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737729Z,2026-07-17T05:46:42.737730Z,biostudies
STPath: a generative foundation model for integrating spatial transcriptomics and whole-slide images.,,,,,,,,,,,,S-EPMC12618518,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12618518,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737715Z,2026-07-17T05:46:42.737716Z,biostudies
A visual-omics foundation model to bridge histopathology with spatial transcriptomics.,,,,,,,,,,,,S-EPMC12240810,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12240810,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:42.737689Z,2026-07-17T05:46:42.737695Z,biostudies
Breast cancer susceptibility polymorphisms and endometrial cancer risk: a Collaborative Endometrial Cancer Study.,,,,,,,,,,,,S-EPMC3220608,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC3220608,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814108Z,2026-07-17T05:46:41.814108Z,biostudies
Personalized cancer vaccines: Targeting the cancer mutanome.,,,,,,,,,,,,S-EPMC5448976,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC5448976,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814099Z,2026-07-17T05:46:41.814100Z,biostudies
Screening for COVID-19 in Symptomatic Cancer Patients in a Cancer Hospital.,,,,,,,,,,,,S-EPMC7531558,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC7531558,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814090Z,2026-07-17T05:46:41.814091Z,biostudies
Association between maternal cancer and the incidence of cancer in offspring.,,,,,,,,,,,,S-EPMC12018610,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC12018610,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814083Z,2026-07-17T05:46:41.814084Z,biostudies
Cancer Vaccines: Toward the Next Breakthrough in Cancer Immunotherapy.,,,,,,,,,,,,S-EPMC7685825,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC7685825,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814076Z,2026-07-17T05:46:41.814077Z,biostudies
Prostate cancer incidence and survival in relation to prostate cancer as second cancer in relatives.,,,,,,,,,,,,S-EPMC9119351,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC9119351,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814066Z,2026-07-17T05:46:41.814067Z,biostudies
Bladder cancer risk associated with family history of cancer.,,,,,,,,,,,,S-EPMC10294142,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10294142,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814053Z,2026-07-17T05:46:41.814054Z,biostudies
Adherence to the World Cancer Research Fund/American Institute for Cancer Research 2018 Recommendations for Cancer Prevention and Risk of Colorectal Cancer.,,,,,,,,,,,,S-EPMC6726499,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC6726499,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814046Z,2026-07-17T05:46:41.814046Z,biostudies
Adolescents' Perceptions About Cancer and Preferences for Cancer Education.,,,,,,,,,,,,S-EPMC8375333,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC8375333,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814039Z,2026-07-17T05:46:41.814039Z,biostudies
Cancer risk perception and physician communication behaviors on cervical cancer and colorectal cancer screening.,,,,,,,,,,,,S-EPMC8384416,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC8384416,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814031Z,2026-07-17T05:46:41.814032Z,biostudies
"CDH1 germline variants are enriched in patients with colorectal cancer, gastric cancer, and breast cancer.",,,,,,,,,,,,S-EPMC8888603,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC8888603,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814024Z,2026-07-17T05:46:41.814025Z,biostudies
Combating pancreatic cancer with ovarian cancer cells.,,,,,,,,,,,,S-EPMC10085619,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC10085619,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814017Z,2026-07-17T05:46:41.814018Z,biostudies
Cognitive Effects of Cancer and Cancer Treatments.,,,,,,,,,,,,S-EPMC9118140,BioStudies,https://www.ebi.ac.uk/biostudies/studies/S-EPMC9118140,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:41.814010Z,2026-07-17T05:46:41.814011Z,biostudies
